Year,Region,Region code,Country,Country Code,Data categories,Indicator coverage and disaggregation,Data available last 5 years,Data available last 10 years,First administrative level,Second administrative level,Machine readable,Non-proprietary,Download options,Metadata available,Terms of use,Overall score
2022,"Central Asia","ASC","Uzbekistan","UZB","Crime & justice",1,1,1,0.5,0,1,1,0.5,0.5,1,7.5
2022,"Central Asia","ASC","Uzbekistan","UZB","Poverty & income",1,1,1,1,0,1,1,1,0.5,1,8.5
2022,"Central Asia","ASC","Uzbekistan","UZB","National accounts",1,1,1,0,-,1,1,0.5,0.5,1,7.5
2022,"Central Asia","ASC","Uzbekistan","UZB","Labor",1,1,0.5,0.5,0,1,1,0.5,0.5,1,7
2022,"Central Asia","ASC","Uzbekistan","UZB","Price indexes",1,1,0.5,0.5,-,1,1,0.5,0.5,1,7
2022,"Central Asia","ASC","Uzbekistan","UZB","Government finance",1,1,1,0,-,1,1,1,0.5,1,8
2022,"Central Asia","ASC","Uzbekistan","UZB","Money & banking",1,1,1,-,-,1,1,0.5,0.5,1,8
2022,"Central Asia","ASC","Uzbekistan","UZB","International trade",0.5,0.5,0.5,-,-,1,1,0.5,0.5,1,6.5
2022,"Central Asia","ASC","Uzbekistan","UZB","Balance of payments",1,1,1,-,-,1,1,0.5,0.5,0,7
2022,"Central Asia","ASC","Uzbekistan","UZB","Agriculture and land use",1,0.5,0.5,0.5,0,1,1,0.5,0.5,1,6.5
2022,"Central Asia","ASC","Uzbekistan","UZB","Resource use",0.5,0.5,0.5,0.5,-,1,1,0.5,0.5,1,6.5
2022,"Central Asia","ASC","Uzbekistan","UZB","Energy",0.5,0.5,0,-,-,1,1,0.5,0.5,1,6
2022,"Central Asia","ASC","Uzbekistan","UZB","Pollution",0.5,0.5,0.5,0,-,1,1,0.5,0,1,5
2022,"Central Asia","ASC","Uzbekistan","UZB","Built environment",1,1,0.5,0.5,0,1,1,0.5,0.5,1,7
2022,"Central Asia","ASC","Uzbekistan","UZB","All Categories",17.5,16.5,14,9.5,5,22,22,12.5,11,21,151
2022,"South-Eastern Asia","ASE","Brunei Darussalam","BRN","Population & vital statistics",1,1,1,0.5,0,1,1,0.5,1,0,7
2022,"South-Eastern Asia","ASE","Brunei Darussalam","BRN","Education facilities",0.5,0.5,0.5,0.5,0,1,1,0.5,0.5,0,5
2022,"South-Eastern Asia","ASE","Brunei Darussalam","BRN","Education outcomes",0.5,0.5,0.5,0.5,0,1,1,0.5,1,0,5.5
2022,"South-Eastern Asia","ASE","Brunei Darussalam","BRN","Health facilities",1,1,0.5,0,0,1,1,0.5,1,0,6
2022,"South-Eastern Asia","ASE","Brunei Darussalam","BRN","Health outcomes",0.5,0.5,0.5,0,0,1,1,0.5,1,0,5
2022,"South-Eastern Asia","ASE","Brunei Darussalam","BRN","Reproductive health",0.5,0.5,0.5,0,0,1,1,0.5,1,0,5
2022,"South-Eastern Asia","ASE","Brunei Darussalam","BRN","Food security & nutrition",0,0,0,0,-,0,0,0,0,0,0
2022,"South-Eastern Asia","ASE","Brunei Darussalam","BRN","Gender statistics",0.5,0.5,0.5,0,0,1,1,0.5,1,0,5
2022,"South-Eastern Asia","ASE","Brunei Darussalam","BRN","Crime & justice",0,0,0,0,0,1,1,0.5,1,0,3.5
2022,"South-Eastern Asia","ASE","Brunei Darussalam","BRN","Poverty & income",0.5,0,0,0,0,1,1,0.5,1,0,4
2022,"South-Eastern Asia","ASE","Brunei Darussalam","BRN","National accounts",1,1,1,0,-,1,1,0.5,0.5,0,6.5
2022,"South-Eastern Asia","ASE","Brunei Darussalam","BRN","Labor",1,1,0.5,0,0,1,1,0.5,1,0,6
2022,"South-Eastern Asia","ASE","Brunei Darussalam","BRN","Price indexes",0.5,0.5,0.5,0,-,1,1,0.5,0.5,0,4.5
2022,"South-Eastern Asia","ASE","Brunei Darussalam","BRN","Government finance",1,1,1,0,-,1,1,0.5,0.5,0,6.5
2022,"South-Eastern Asia","ASE","Brunei Darussalam","BRN","Money & banking",1,1,1,-,-,1,1,0.5,0.5,0,7
2022,"South-Eastern Asia","ASE","Brunei Darussalam","BRN","International trade",0.5,0.5,0.5,-,-,1,1,0,0.5,0,5
2022,"South-Eastern Asia","ASE","Brunei Darussalam","BRN","Balance of payments",1,1,1,-,-,1,1,0.5,1,0,7.5
2022,"South-Eastern Asia","ASE","Brunei Darussalam","BRN","Agriculture and land use",0.5,0.5,0.5,0,0,1,1,0.5,0.5,0,4.5
2022,"South-Eastern Asia","ASE","Brunei Darussalam","BRN","Resource use",1,1,1,0,-,1,1,0.5,1,0,7
2022,"South-Eastern Asia","ASE","Brunei Darussalam","BRN","Energy",1,1,1,-,-,1,1,0,1,0,7
2022,"South-Eastern Asia","ASE","Brunei Darussalam","BRN","Pollution",0.5,0.5,0.5,0,-,1,1,0.5,1,0,5
2022,"South-Eastern Asia","ASE","Brunei Darussalam","BRN","Built environment",0,0,0,0,0,1,1,0.5,1,0,3.5
2022,"South-Eastern Asia","ASE","Brunei Darussalam","BRN","All Categories",14,13.5,12.5,3.5,3.5,21,21,9.5,17.5,0,116
2022,"South-Eastern Asia","ASE","Cambodia","KHM","Population & vital statistics",0.5,0.5,0.5,0.5,0,0,1,0,0.5,0,3.5
2022,"South-Eastern Asia","ASE","Cambodia","KHM","Education facilities",0.5,0.5,0.5,0.5,0,0.5,1,0.5,0.5,0,4.5
2022,"South-Eastern Asia","ASE","Cambodia","KHM","Education outcomes",0.5,0.5,0.5,0.5,0,0.5,1,0.5,0.5,0,4.5
2022,"South-Eastern Asia","ASE","Cambodia","KHM","Health facilities",0.5,0.5,0.5,0.5,0,0,1,0.5,0.5,0,4
2022,"South-Eastern Asia","ASE","Cambodia","KHM","Health outcomes",1,0.5,0.5,0,0,0.5,1,0.5,0.5,0,4.5
2022,"South-Eastern Asia","ASE","Cambodia","KHM","Reproductive health",1,0.5,0.5,0,0,1,1,1,0.5,0,5.5
2022,"South-Eastern Asia","ASE","Cambodia","KHM","Food security & nutrition",0.5,0,0,0.5,-,1,1,1,0.5,0,5
2022,"South-Eastern Asia","ASE","Cambodia","KHM","Gender statistics",0.5,0.5,0.5,0.5,0,0.5,1,0.5,0.5,0,4.5
2022,"South-Eastern Asia","ASE","Cambodia","KHM","Crime & justice",0,0,0,0,0,0,1,0,0.5,0,1.5
2022,"South-Eastern Asia","ASE","Cambodia","KHM","Poverty & income",1,0.5,0.5,0,0,1,1,0.5,0.5,0,5
2022,"South-Eastern Asia","ASE","Cambodia","KHM","National accounts",0.5,0.5,0.5,0,-,0.5,1,0.5,0.5,0,4.5
2022,"South-Eastern Asia","ASE","Cambodia","KHM","Labor",1,0.5,1,0,0,0.5,1,0.5,0.5,0,5
2022,"South-Eastern Asia","ASE","Cambodia","KHM","Price indexes",0.5,0.5,0.5,0,-,1,1,1,0.5,0,5
2022,"South-Eastern Asia","ASE","Cambodia","KHM","Government finance",1,0,0.5,0,-,0,1,0.5,0.5,0,4
2022,"South-Eastern Asia","ASE","Cambodia","KHM","Money & banking",0.5,0.5,0.5,-,-,1,1,0.5,0.5,0,4.5
2022,"South-Eastern Asia","ASE","Cambodia","KHM","International trade",0,0,0,-,-,0,0,0,0,0,0
2022,"South-Eastern Asia","ASE","Cambodia","KHM","Balance of payments",0,0,0,-,-,0,0,0,0,0,0
2022,"South-Eastern Asia","ASE","Cambodia","KHM","Agriculture and land use",1,0.5,0.5,0.5,0,0.5,1,0.5,0.5,0,5
2022,"South-Eastern Asia","ASE","Cambodia","KHM","Resource use",0.5,0.5,0.5,0,-,1,1,1,0.5,0,5.5
2022,"South-Eastern Asia","ASE","Cambodia","KHM","Energy",0,0,0,-,-,0,0,0,0,0,0
2022,"South-Eastern Asia","ASE","Cambodia","KHM","Pollution",0,0,0,0,-,0,0,0,0,0,0
2022,"South-Eastern Asia","ASE","Cambodia","KHM","Built environment",1,0.5,1,0,0,0.5,1,0.5,0.5,0,5
2022,"South-Eastern Asia","ASE","Cambodia","KHM","All Categories",12,7.5,9,3.5,2,10,18,10,9,0,81
2022,"Eastern Asia","ASF","China","CHN","Population & vital statistics",0.5,0.5,0.5,0,0,0,1,0,0,0,2.5
2022,"Eastern Asia","ASF","China","CHN","Education facilities",0.5,0.5,0.5,0.5,0,0,1,0.5,0,0,3.5
2022,"Eastern Asia","ASF","China","CHN","Education outcomes",0.5,0.5,0.5,0,0,0,1,0.5,0,0,3
2022,"Eastern Asia","ASF","China","CHN","Health facilities",1,1,1,0.5,0,0,1,0.5,0.5,0,5.5
2022,"Eastern Asia","ASF","China","CHN","Health outcomes",0.5,0.5,0.5,0,0,0,1,0.5,0,0,3
2022,"Eastern Asia","ASF","China","CHN","Reproductive health",0.5,0.5,0.5,0,0,0,1,0.5,0.5,0,3.5
2022,"Eastern Asia","ASF","China","CHN","Food security & nutrition",0,0,0,0,-,0,0,0,0,0,0
2022,"Eastern Asia","ASF","China","CHN","Gender statistics",0,0,0,0,0,0,0,0,0,0,0
2022,"Eastern Asia","ASF","China","CHN","Crime & justice",0,0,0,0,0,0,1,0.5,0,0,1.5
2022,"Eastern Asia","ASF","China","CHN","Poverty & income",0.5,0.5,0.5,0,0,0,1,0.5,0,0,3
2022,"Eastern Asia","ASF","China","CHN","National accounts",0.5,0.5,0.5,0.5,-,0,1,0.5,0.5,0,4
2022,"Eastern Asia","ASF","China","CHN","Labor",0.5,0.5,0.5,0,0,0,1,0.5,0.5,0,3.5
2022,"Eastern Asia","ASF","China","CHN","Price indexes",0.5,0.5,0.5,0.5,-,0,1,0.5,0.5,0,4.5
2022,"Eastern Asia","ASF","China","CHN","Government finance",1,1,1,1,-,0,1,0.5,0.5,0,6.5
2022,"Eastern Asia","ASF","China","CHN","Money & banking",1,0.5,0.5,-,-,0,1,0.5,0.5,0,5
2022,"Eastern Asia","ASF","China","CHN","International trade",0.5,0.5,0.5,-,-,0,1,0.5,0,0,4
2022,"Eastern Asia","ASF","China","CHN","Balance of payments",1,1,1,-,-,0,1,0.5,0,0,5.5
2022,"Eastern Asia","ASF","China","CHN","Agriculture and land use",0.5,0.5,0.5,0.5,0,0,1,0.5,0.5,0,4
2022,"Eastern Asia","ASF","China","CHN","Resource use",1,1,1,1,-,0,1,0.5,0.5,0,6.5
2022,"Eastern Asia","ASF","China","CHN","Energy",1,0.5,1,-,-,0,1,0.5,0.5,0,5
2022,"Eastern Asia","ASF","China","CHN","Pollution",0.5,0.5,0.5,0.5,-,0,1,0.5,0.5,0,4.5
2022,"Eastern Asia","ASF","China","CHN","Built environment",0,0,0,0,0,0,0,0,0,0,0
2022,"Eastern Asia","ASF","China","CHN","All Categories",12,11,11.5,6.5,4,0,19,9,5.5,0,78.5
2022,"Eastern Asia","ASF","Hong Kong SAR, China","HKG","Population & vital statistics",1,0.5,1,0.5,-,1,1,0.5,0.5,1,7.5
2022,"Eastern Asia","ASF","Hong Kong SAR, China","HKG","Education facilities",1,1,1,0.5,-,1,1,0.5,0.5,1,8
2022,"Eastern Asia","ASF","Hong Kong SAR, China","HKG","Education outcomes",0.5,0.5,0.5,0.5,-,1,1,0.5,1,1,6.5
2022,"Eastern Asia","ASF","Hong Kong SAR, China","HKG","Health facilities",1,1,1,0.5,-,1,1,0.5,1,1,8.5
2022,"Eastern Asia","ASF","Hong Kong SAR, China","HKG","Health outcomes",0.5,0.5,0.5,0,-,1,1,0.5,1,1,6
2022,"Eastern Asia","ASF","Hong Kong SAR, China","HKG","Reproductive health",1,1,1,0,-,1,1,0.5,1,1,7.5
2022,"Eastern Asia","ASF","Hong Kong SAR, China","HKG","Food security & nutrition",0.5,0.5,0.5,-,-,1,1,0.5,1,1,7
2022,"Eastern Asia","ASF","Hong Kong SAR, China","HKG","Gender statistics",1,0.5,0.5,0,-,1,1,0.5,0.5,1,6.5
2022,"Eastern Asia","ASF","Hong Kong SAR, China","HKG","Crime & justice",1,1,1,0,-,1,1,0.5,0.5,1,7.5
2022,"Eastern Asia","ASF","Hong Kong SAR, China","HKG","Poverty & income",1,1,1,1,-,1,1,0.5,1,1,9
2022,"Eastern Asia","ASF","Hong Kong SAR, China","HKG","National accounts",1,1,1,-,-,1,1,1,1,1,8
2022,"Eastern Asia","ASF","Hong Kong SAR, China","HKG","Labor",1,1,1,0,-,1,1,0.5,1,1,8
2022,"Eastern Asia","ASF","Hong Kong SAR, China","HKG","Price indexes",1,1,1,-,-,1,1,1,1,1,9
2022,"Eastern Asia","ASF","Hong Kong SAR, China","HKG","Government finance",1,1,1,-,-,1,1,1,0.5,1,8.5
2022,"Eastern Asia","ASF","Hong Kong SAR, China","HKG","Money & banking",1,1,1,-,-,1,1,1,1,1,9
2022,"Eastern Asia","ASF","Hong Kong SAR, China","HKG","International trade",1,1,1,-,-,1,1,1,1,1,9
2022,"Eastern Asia","ASF","Hong Kong SAR, China","HKG","Balance of payments",1,1,1,-,-,1,1,1,1,1,9
2022,"Eastern Asia","ASF","Hong Kong SAR, China","HKG","Agriculture and land use",0.5,0.5,0.5,0,-,1,1,0.5,0.5,1,6
2022,"Eastern Asia","ASF","Hong Kong SAR, China","HKG","Resource use",0.5,0.5,0.5,-,-,1,1,0.5,0.5,1,6.5
2022,"Eastern Asia","ASF","Hong Kong SAR, China","HKG","Energy",1,1,1,-,-,0.5,1,0.5,0.5,1,7.5
2022,"Eastern Asia","ASF","Hong Kong SAR, China","HKG","Pollution",1,1,1,-,-,1,1,0.5,0.5,1,8
2022,"Eastern Asia","ASF","Hong Kong SAR, China","HKG","Built environment",0.5,0.5,0.5,0.5,-,1,1,0.5,0.5,1,6.5
2022,"Eastern Asia","ASF","Hong Kong SAR, China","HKG","All Categories",19,18,18.5,8,9,21.5,22,14,17,22,169
2022,"South-Eastern Asia","ASE","Indonesia","IDN","Population & vital statistics",0,0,0,0,0,0.5,1,0.5,0.5,1,3.5
2022,"South-Eastern Asia","ASE","Indonesia","IDN","Education facilities",0.5,0.5,0.5,0.5,0,1,1,0.5,0.5,0.5,5.5
2022,"South-Eastern Asia","ASE","Indonesia","IDN","Education outcomes",0.5,0.5,0.5,0.5,0,0.5,1,0.5,0.5,0.5,5
2022,"South-Eastern Asia","ASE","Indonesia","IDN","Health facilities",1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,6.5
2022,"South-Eastern Asia","ASE","Indonesia","IDN","Health outcomes",0.5,0.5,0.5,0.5,0,0.5,1,0.5,0.5,1,5.5
2022,"South-Eastern Asia","ASE","Indonesia","IDN","Reproductive health",1,0.5,0.5,0.5,0,0.5,1,0.5,0.5,1,6
2022,"South-Eastern Asia","ASE","Indonesia","IDN","Food security & nutrition",0.5,0.5,0.5,0.5,-,1,1,0.5,0.5,1,6.5
2022,"South-Eastern Asia","ASE","Indonesia","IDN","Gender statistics",1,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,1,6.5
2022,"South-Eastern Asia","ASE","Indonesia","IDN","Crime & justice",0.5,0.5,0.5,0.5,0,0.5,1,0.5,0.5,1,5.5
2022,"South-Eastern Asia","ASE","Indonesia","IDN","Poverty & income",1,1,1,1,1,1,1,1,1,1,10
2022,"South-Eastern Asia","ASE","Indonesia","IDN","National accounts",1,1,1,1,-,1,1,0.5,0.5,1,8
2022,"South-Eastern Asia","ASE","Indonesia","IDN","Labor",1,1,1,0.5,0.5,0.5,1,0.5,0.5,1,7.5
2022,"South-Eastern Asia","ASE","Indonesia","IDN","Price indexes",1,1,1,0.5,-,1,1,0.5,0.5,1,8
2022,"South-Eastern Asia","ASE","Indonesia","IDN","Government finance",1,1,1,0,-,1,1,0.5,0.5,0.5,7
2022,"South-Eastern Asia","ASE","Indonesia","IDN","Money & banking",1,1,1,-,-,1,1,1,1,1,9
2022,"South-Eastern Asia","ASE","Indonesia","IDN","International trade",0.5,0.5,0.5,-,-,1,1,1,0.5,1,7
2022,"South-Eastern Asia","ASE","Indonesia","IDN","Balance of payments",1,1,1,-,-,1,1,0.5,1,0,7.5
2022,"South-Eastern Asia","ASE","Indonesia","IDN","Agriculture and land use",1,0.5,0.5,1,0,0.5,1,0.5,0.5,1,6.5
2022,"South-Eastern Asia","ASE","Indonesia","IDN","Resource use",1,1,1,0.5,-,1,1,0.5,0.5,1,7.5
2022,"South-Eastern Asia","ASE","Indonesia","IDN","Energy",1,1,1,-,-,0.5,1,0.5,0.5,1,7
2022,"South-Eastern Asia","ASE","Indonesia","IDN","Pollution",0.5,0.5,0.5,0,-,0.5,1,0.5,0.5,1,5.5
2022,"South-Eastern Asia","ASE","Indonesia","IDN","Built environment",1,1,1,1,0.5,0.5,1,0.5,0.5,1,8
2022,"South-Eastern Asia","ASE","Indonesia","IDN","All Categories",17.5,16,15.5,11,7,16,21.5,12.5,12.5,19.5,149
2022,"Eastern Asia","ASF","Japan","JPN","Population & vital statistics",1,1,1,1,0.5,1,1,1,0.5,1,9
2022,"Eastern Asia","ASF","Japan","JPN","Education facilities",1,1,1,1,0.5,1,1,1,0.5,1,9
2022,"Eastern Asia","ASF","Japan","JPN","Education outcomes",0.5,0.5,0.5,0.5,0.5,1,1,1,0.5,1,7
2022,"Eastern Asia","ASF","Japan","JPN","Health facilities",1,0.5,1,1,0.5,1,1,0.5,0.5,1,8
2022,"Eastern Asia","ASF","Japan","JPN","Health outcomes",0.5,0.5,0,0,0,1,0.5,0,0.5,1,4
2022,"Eastern Asia","ASF","Japan","JPN","Reproductive health",0.5,0.5,0.5,0.5,0,1,1,0.5,0.5,1,6
2022,"Eastern Asia","ASF","Japan","JPN","Food security & nutrition",0.5,0.5,0.5,0.5,-,1,1,1,0.5,1,7
2022,"Eastern Asia","ASF","Japan","JPN","Gender statistics",0.5,0,0,0,0,1,1,1,0.5,1,5
2022,"Eastern Asia","ASF","Japan","JPN","Crime & justice",0.5,0.5,0.5,0.5,0,1,0.5,0.5,0.5,1,5.5
2022,"Eastern Asia","ASF","Japan","JPN","Poverty & income",1,0.5,0,0,0,1,0.5,0.5,0.5,1,5
2022,"Eastern Asia","ASF","Japan","JPN","National accounts",0.5,0.5,0.5,0,-,1,0.5,0.5,0.5,1,5.5
2022,"Eastern Asia","ASF","Japan","JPN","Labor",1,0.5,0.5,1,0.5,1,1,0.5,0.5,1,7.5
2022,"Eastern Asia","ASF","Japan","JPN","Price indexes",1,1,1,0.5,-,1,1,0.5,0.5,0.5,7
2022,"Eastern Asia","ASF","Japan","JPN","Government finance",1,1,1,0,-,1,0.5,0,0.5,1,6.5
2022,"Eastern Asia","ASF","Japan","JPN","Money & banking",1,1,1,-,-,1,0.5,0.5,0.5,0.5,7
2022,"Eastern Asia","ASF","Japan","JPN","International trade",0.5,0.5,0.5,-,-,1,0.5,0,0.5,1,5.5
2022,"Eastern Asia","ASF","Japan","JPN","Balance of payments",1,1,1,-,-,1,0.5,0,0.5,1,7
2022,"Eastern Asia","ASF","Japan","JPN","Agriculture and land use",1,1,1,0.5,0,1,0.5,0.5,0.5,1,7
2022,"Eastern Asia","ASF","Japan","JPN","Resource use",1,1,1,0.5,-,1,0.5,0.5,0.5,1,7.5
2022,"Eastern Asia","ASF","Japan","JPN","Energy",1,1,1,-,-,1,1,0,0,1,7
2022,"Eastern Asia","ASF","Japan","JPN","Pollution",1,1,1,0,-,1,0.5,0,0.5,1,6.5
2022,"Eastern Asia","ASF","Japan","JPN","Built environment",1,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,1,6.5
2022,"Eastern Asia","ASF","Japan","JPN","All Categories",18,15.5,15,10,7.5,22,16,10.5,10.5,21,146
2022,"Eastern Asia","ASF","Korea, Rep.","KOR","Population & vital statistics",1,1,1,1,1,1,1,1,0.5,1,9.5
2022,"Eastern Asia","ASF","Korea, Rep.","KOR","Education facilities",0.5,0.5,0.5,0.5,0,1,1,0.5,0.5,1,6
2022,"Eastern Asia","ASF","Korea, Rep.","KOR","Education outcomes",1,0.5,0.5,0.5,0,1,1,0.5,0.5,0.5,6
2022,"Eastern Asia","ASF","Korea, Rep.","KOR","Health facilities",1,1,1,0.5,1,1,1,1,0.5,1,9
2022,"Eastern Asia","ASF","Korea, Rep.","KOR","Health outcomes",0.5,0.5,0.5,0,0,1,1,1,0.5,1,6
2022,"Eastern Asia","ASF","Korea, Rep.","KOR","Reproductive health",1,1,1,0.5,0.5,1,1,1,0.5,1,8.5
2022,"Eastern Asia","ASF","Korea, Rep.","KOR","Food security & nutrition",1,1,1,0,-,1,1,1,0.5,1,8
2022,"Eastern Asia","ASF","Korea, Rep.","KOR","Gender statistics",0.5,0.5,0.5,0.5,0,0.5,1,0.5,0.5,0.5,5
2022,"Eastern Asia","ASF","Korea, Rep.","KOR","Crime & justice",0.5,0.5,0.5,0.5,0,1,1,1,0.5,0.5,6
2022,"Eastern Asia","ASF","Korea, Rep.","KOR","Poverty & income",1,0,0.5,0,0,1,1,1,0.5,1,6
2022,"Eastern Asia","ASF","Korea, Rep.","KOR","National accounts",1,1,1,0,-,1,1,1,0.5,1,7.5
2022,"Eastern Asia","ASF","Korea, Rep.","KOR","Labor",1,1,1,0.5,0,1,1,0.5,0.5,1,7.5
2022,"Eastern Asia","ASF","Korea, Rep.","KOR","Price indexes",1,1,1,0.5,-,1,1,1,0.5,1,8.5
2022,"Eastern Asia","ASF","Korea, Rep.","KOR","Government finance",1,1,1,0,-,1,1,1,0.5,1,8
2022,"Eastern Asia","ASF","Korea, Rep.","KOR","Money & banking",1,1,1,-,-,1,1,1,0.5,1,8.5
2022,"Eastern Asia","ASF","Korea, Rep.","KOR","International trade",0,0,0,-,-,0,0,0,0,0,0
2022,"Eastern Asia","ASF","Korea, Rep.","KOR","Balance of payments",1,1,1,-,-,1,1,1,0.5,1,8.5
2022,"Eastern Asia","ASF","Korea, Rep.","KOR","Agriculture and land use",0.5,0.5,0.5,0.5,0,1,1,0.5,0.5,1,6
2022,"Eastern Asia","ASF","Korea, Rep.","KOR","Resource use",1,0.5,0.5,1,-,1,1,1,0.5,1,7.5
2022,"Eastern Asia","ASF","Korea, Rep.","KOR","Energy",1,1,1,-,-,1,1,1,0.5,1,8.5
2022,"Eastern Asia","ASF","Korea, Rep.","KOR","Pollution",0.5,0.5,0.5,0.5,-,1,1,0.5,0.5,1,6
2022,"Eastern Asia","ASF","Korea, Rep.","KOR","Built environment",0.5,0.5,0.5,0,0,1,1,1,0.5,0,5
2022,"Eastern Asia","ASF","Korea, Rep.","KOR","All Categories",17.5,15.5,16,8.5,5.5,20.5,21,18,10.5,18.5,151.5
2022,"South-Eastern Asia","ASE","Lao PDR","LAO","Population & vital statistics",0.5,0.5,0.5,0.5,0,1,1,1,0.5,0,5.5
2022,"South-Eastern Asia","ASE","Lao PDR","LAO","Education facilities",0.5,0.5,0.5,0.5,0,1,1,1,1,0,6
2022,"South-Eastern Asia","ASE","Lao PDR","LAO","Education outcomes",0.5,0.5,0.5,0.5,0,1,1,0.5,0.5,0,5
2022,"South-Eastern Asia","ASE","Lao PDR","LAO","Health facilities",0.5,0.5,0.5,0,0,1,1,1,0.5,0,5
2022,"South-Eastern Asia","ASE","Lao PDR","LAO","Health outcomes",0.5,0.5,0.5,0.5,0,0.5,1,0.5,0.5,0,4.5
2022,"South-Eastern Asia","ASE","Lao PDR","LAO","Reproductive health",1,0.5,0.5,0.5,0,0.5,1,0.5,0.5,0,5
2022,"South-Eastern Asia","ASE","Lao PDR","LAO","Food security & nutrition",1,0.5,0,1,-,0,1,0,0.5,0,4
2022,"South-Eastern Asia","ASE","Lao PDR","LAO","Gender statistics",0.5,0.5,0,0.5,0,0.5,1,0.5,0.5,0,4
2022,"South-Eastern Asia","ASE","Lao PDR","LAO","Crime & justice",0,0,0,0,0,0,0,0,0,0,0
2022,"South-Eastern Asia","ASE","Lao PDR","LAO","Poverty & income",1,0.5,0,0,0,0.5,1,0.5,0.5,0,4
2022,"South-Eastern Asia","ASE","Lao PDR","LAO","National accounts",0.5,0.5,0.5,0,-,1,1,0.5,0.5,0,5
2022,"South-Eastern Asia","ASE","Lao PDR","LAO","Labor",1,0.5,0,0,0,0.5,1,0.5,0.5,0,4
2022,"South-Eastern Asia","ASE","Lao PDR","LAO","Price indexes",0.5,0.5,0.5,0.5,-,1,1,1,0.5,0,5.5
2022,"South-Eastern Asia","ASE","Lao PDR","LAO","Government finance",1,0.5,1,0,-,0.5,1,0,0.5,0,5
2022,"South-Eastern Asia","ASE","Lao PDR","LAO","Money & banking",1,1,0.5,-,-,1,1,0.5,0.5,0,6.5
2022,"South-Eastern Asia","ASE","Lao PDR","LAO","International trade",0.5,0.5,0.5,-,-,1,1,1,0.5,0,6
2022,"South-Eastern Asia","ASE","Lao PDR","LAO","Balance of payments",1,1,1,-,-,1,1,0.5,0.5,0,7
2022,"South-Eastern Asia","ASE","Lao PDR","LAO","Agriculture and land use",0.5,0.5,0.5,0.5,0,1,1,0.5,0.5,0,5
2022,"South-Eastern Asia","ASE","Lao PDR","LAO","Resource use",1,1,1,0.5,-,1,1,1,0.5,0,7
2022,"South-Eastern Asia","ASE","Lao PDR","LAO","Energy",0,0,0,-,-,0,0,0,0,0,0
2022,"South-Eastern Asia","ASE","Lao PDR","LAO","Pollution",0,0,0,0,-,0,0,0,0,0,0
2022,"South-Eastern Asia","ASE","Lao PDR","LAO","Built environment",1,0.5,0,1,0,0,1,0,0.5,0,4
2022,"South-Eastern Asia","ASE","Lao PDR","LAO","All Categories",14,11,8.5,8,2.5,14,19,11,10,0,98
2022,"Eastern Asia","ASF","Macao SAR, China","MAC","Population & vital statistics",1,1,1,0,-,1,1,0,0.5,0.5,6.5
2022,"Eastern Asia","ASF","Macao SAR, China","MAC","Education facilities",0.5,0.5,0.5,0,-,0,1,0,0.5,0.5,3.5
2022,"Eastern Asia","ASF","Macao SAR, China","MAC","Education outcomes",0.5,0.5,0.5,0,-,0.5,1,0,0.5,0.5,4.5
2022,"Eastern Asia","ASF","Macao SAR, China","MAC","Health facilities",0.5,0.5,0.5,0,-,1,1,0,0.5,0.5,4.5
2022,"Eastern Asia","ASF","Macao SAR, China","MAC","Health outcomes",0.5,0.5,0.5,0,-,1,1,0,0.5,0.5,4.5
2022,"Eastern Asia","ASF","Macao SAR, China","MAC","Reproductive health",0.5,0.5,0.5,0,-,1,1,0,0.5,0.5,5
2022,"Eastern Asia","ASF","Macao SAR, China","MAC","Food security & nutrition",0,0,0,-,-,0,0,0,0,0,0
2022,"Eastern Asia","ASF","Macao SAR, China","MAC","Gender statistics",0,0,0,0,-,0,0,0,0,0,0
2022,"Eastern Asia","ASF","Macao SAR, China","MAC","Crime & justice",0.5,0.5,0.5,0,-,1,1,0,0.5,0.5,4.5
2022,"Eastern Asia","ASF","Macao SAR, China","MAC","Poverty & income",0.5,0.5,0,0,-,1,1,0.5,0.5,0.5,4.5
2022,"Eastern Asia","ASF","Macao SAR, China","MAC","National accounts",0.5,0.5,0.5,-,-,1,1,0.5,0.5,0,5.5
2022,"Eastern Asia","ASF","Macao SAR, China","MAC","Labor",1,1,1,0,-,1,1,1,0.5,0,7
2022,"Eastern Asia","ASF","Macao SAR, China","MAC","Price indexes",0.5,0.5,0.5,-,-,1,1,1,0,0,4.5
2022,"Eastern Asia","ASF","Macao SAR, China","MAC","Government finance",1,1,1,-,-,1,1,1,0,0,7
2022,"Eastern Asia","ASF","Macao SAR, China","MAC","Money & banking",1,1,1,-,-,1,1,0,0.5,0.5,7
2022,"Eastern Asia","ASF","Macao SAR, China","MAC","International trade",0.5,0.5,0.5,-,-,1,1,0,0.5,0.5,5.5
2022,"Eastern Asia","ASF","Macao SAR, China","MAC","Balance of payments",1,1,1,-,-,0,1,1,0.5,0,6.5
2022,"Eastern Asia","ASF","Macao SAR, China","MAC","Agriculture and land use",0,0,0,0,-,0,0,0,0,0,0
2022,"Eastern Asia","ASF","Macao SAR, China","MAC","Resource use",0,0,0,-,-,0,0,0,0,0,0
